id,question,version,time_elapsed,proof,score,pilot,order,questionText,reasoning,cues,steps,reasonCorrect,understanding,misconception,questionType
hedgehog,qID-3,A,47.715,S1_IN1,0.0,0,1, conclude <DBA congruent to <BCD? [3],"yes, misread the angles","tick marks, construction",step 5,wrong,"geometric, direct lookup",,4.0
hedgehog,qID-2,A,11.708,S1_IN1,1.0,0,1,conclude BA congruent to CB? [2],different ticks,"tick marks, construction",step 5,right,"geometric, direct lookup",,4.0
hedgehog,qID-0,A,4.018,S1_IN2,0.0,0,1,,,,,,,,
hedgehog,qID-11,A,61.96,S1_IN2,1.0,0,2,Is there a mistake? [11],"yes, step 5 is wrong","inconsistency, construction, all proof text","step 4, step 5",right,"geometric, direct lookup",,1.0
hedgehog,qID-12,A,4.067,S1_IN2,1.0,0,2,Which step is wrong? [12],step 5 bc not enough information for AAS,"inconsistency, construction, tick marks",step 5,right,"geometric, direct lookup",,2.0
hedgehog,qID-13,A,23.525,S1_IN2,0.0,0,2,Describe reasoning [13],thinks SSA would be the right fix,"construction, tick marks",step 5,wrong,geometric,SSA not a valid triangle congruence theorem,3.0
hedgehog,qID-2,A,11.872,S1_IN2,1.0,0,2,conclude KL congruent to KM? [2],different ticks,"construction, tick marks",step 5,right,"geometric, direct lookup",,4.0
hedgehog,qID-1,A,31.969,S1_IN2,1.0,0,2,enough info...Reflexive Property (step 4) bw steps 1 and 2? [1],reflexive can go anywhere,earlier proof steps (text),step 5,right,geometric,,5.0
hedgehog,qID-0,A,6.065,S1_C1,0.0,0,2,,,,,,,,
hedgehog,qID-11,A,63.404,S1_C1,3.0,0,3,Is there a mistake? [11],no issues,,,,,,1.0
hedgehog,qID-3,A,17.025,S1_C1,1.0,0,3,enough info...SAS Triangle Congruence (step 5) bw steps 3 and 4? [3],needs vertical angles to apply SAS,"earlier proof steps (text), relies on",step 5,right,"geometric, direct lookup",,5.0
hedgehog,qID-2,A,16.076,S1_C1,1.0,0,3,enough info...Vertical Angles Theorem (step 4) bw steps 1 and 2? [2],vertical angles can be applied after intersecting lines,earlier proof steps (text),step 1,right,geometric,,5.0
hedgehog,qID-0,A,52.506,S1_C2,0.0,0,3,,,,,,,,
hedgehog,qID-11,A,4.221,S1_C2,3.0,0,4,Is there a mistake? [11],no issues,"construction, all proof text",,right,geometric,,1.0
hedgehog,qID-4,A,10.308,S1_C2,1.0,0,4,enough info...ASA at step 7? [4],yes bc reqs for ASA are met,"relies on, earlier proof steps (text)",step 7,right,"geometric, direct lookup",,5.0
hedgehog,qID-3,A,8.721,S1_C2,1.0,0,4,enough info...Congruent Adjacent Angles at step 5? [3],yes bc relies on parallel lines,"relies on, earlier proof steps (text)",step 5,right,"geometric, direct lookup",,5.0
hedgehog,qID-0,A,48.935,S1_IN3,0.0,0,4,,,,,,,,
hedgehog,qID-11,A,3.265,S1_IN3,1.0,0,5,Is there a mistake? [11],yes bc quad != rect,"inconsistency, tick marks, construction","step 6, step 4",right,"geometric, direct lookup",,1.0
hedgehog,qID-12,A,4.566,S1_IN3,1.0,0,5,Which step is wrong? [12],step 4 bc quadrilateral is 4 sides and 2 angles might not necessarily be equal,inconsistency,step 4,,,,2.0
hedgehog,qID-13,A,52.18,S1_IN3,1.0,0,5,Describe reasoning [13],cannot be fixed,,"step 6, step 4",right,geometric,,3.0
hedgehog,qID-3,A,9.052,S1_IN3,1.0,0,5,conclude KN congruent to ML? [3],yes bc given,tick marks,step 4,right,"geometric, direct lookup",,4.0
hedgehog,qID-0,A,57.099,S2_C2,0.0,0,5,,,,,,,,
hedgehog,qID-11,A,1.682,S2_C2,3.0,0,6,Is there a mistake? [11],no issues,"construction, all proof text, relies on",,right,geometric,,1.0
hedgehog,qID-2,A,22.928,S2_C2,1.0,0,6,conclude <BAF congruent to <DCB? [2],no bc different angles,"construction, tick marks",step 10,right,"geometric, direct lookup",,4.0
hedgehog,qID-1,A,10.305,S2_C2,1.0,0,6,enough info...SAS Triangle Congruence (step 9) bw steps 7 and 8? [1],no bc information is not yet established,"relies on, earlier proof steps (text), tick marks, construction","step 9, step 7, step 8",right,"geometric, direct lookup",,5.0
hedgehog,qID-0,A,76.669,S2_IN1,0.0,0,6,,,,,,,,
hedgehog,qID-11,A,1.485,S2_IN1,1.0,0,7,Is there a mistake? [11],"yes, bc missing requirement for triangle congruence","construction, tick marks, all proof text",step 7,wrong,geometric,,1.0
hedgehog,qID-12,A,3.809,S2_IN1,0.0,0,7,Which step is wrong? [12],"step 7, doesn't think SLP=SUP could be established without more information","construction, tick marks",step 7,wrong,geometric,,2.0
hedgehog,qID-13,A,25.787,S2_IN1,0.0,0,7,Describe reasoning [13],missing a side NP=QP to make ASA work,"construction, tick marks",step 7,wrong,geometric,lost track of what was being used to prove ASA,3.0
hedgehog,qID-2,A,14.414,S2_IN1,0.0,0,7,conclude tLNU congruent to tUQL? [2],misread LNU and UQL as NLU and QUL and thought they were angles instead of triangles,"construction, tick marks",step 7,wrong,"geometric, direct lookup",located the wrong objects on construction,4.0
hedgehog,qID-0,A,31.944,S2_IN2,0.0,0,7,,,,,,,,
hedgehog,qID-11,A,41.682,S2_IN2,1.0,0,8,Is there a mistake? [11],"yes, bc missing requirement for step 8","reason definition, inconsistency, construction, relies on","step 7, step 8",wrong,"geometric, direct lookup",,1.0
hedgehog,qID-12,A,3.704,S2_IN2,0.0,0,8,Which step is wrong? [12],step 8 bc not enough information for alt-int angles,"inconsistency, construction, relies on",step 8,wrong,"geometric, direct lookup",,2.0
hedgehog,qID-13,A,33.861,S2_IN2,0.0,0,8,Describe reasoning [13],doesn't understand why the angles are being defined with CPCTC so not really sure where the mistake is,"relies on, inconsistency, construction",step 8,wrong,geometric,,3.0
hedgehog,qID-1,A,9.805,S2_IN2,0.0,0,8,enough info...Alternate Interior Angles (Converse) (step 8) bw steps 2 and 3? [1],didn't vocalize reasoning,construction,"step 1, step 2",unknown,unknown,,5.0
hedgehog,qID-2,A,35.11,S2_IN2,1.0,0,8,conclude <MYZ congruent to <MWX? [2],not the same angles,"tick marks, construction",step 8,right,"geometric, direct lookup",,4.0
capybara,qID-1,B,114.404,P1,1.0,0,0,,,,,,,,
capybara,qID-2,B,9.907,P1,1.0,0,0,,,,,,,,
capybara,qID-3,B,10.704,P1,1.0,0,0,,,,,,,,
capybara,qID-1,B,14.394,P2,1.0,0,0,,,,,,,,
capybara,qID-3,B,9.466,P2,1.0,0,0,,,,,,,,
capybara,qID-2,B,13.493,P2,1.0,0,0,,,,,,,,
capybara,qID-1,B,24.629,P7,0.0,0,0,,,,,,,,
capybara,qID-12,B,7.763,P7,1.0,0,0,,,,,,,,
capybara,qID-13,B,4.472,P7,0.0,0,0,,,,,,,,
capybara,qID-11,B,28.425,P7,0.0,0,0,,,,,,,,
capybara,qID-1,B,7.777,P3,1.0,0,0,,,,,,,,
capybara,qID-1,B,4.32,P4,1.0,0,0,,,,,,,,
capybara,qID-1,B,5.407,P6,1.0,0,0,,,,,,,,
capybara,qID-1,B,12.459,P5,1.0,0,0,,,,,,,,
capybara,qID-0,B,140.59,S1_C2,0.0,0,0,,,,,,,,
capybara,qID-11,B,15.489,S1_C2,3.0,0,1,Is there a mistake? [11],think it all makes sense,"all proof text, construction",,right,geometric,,1.0
capybara,qID-3,B,23.139,S1_C2,1.0,0,1,enough info...Congruent Adjacent Angles at step 5? [3],yes bc lines are perpendicular,"construction, all proof text",,right,geometric,,5.0
capybara,qID-4,B,13.403,S1_C2,1.0,0,1,enough info...ASA at step 7? [4],all reqs for ASA met at that point,"construction, earlier proof steps (text)",,right,geometric,,5.0
capybara,qID-0,B,112.015,S1_C1,0.0,0,1,,,,,,,,
capybara,qID-11,B,37.781,S1_C1,3.0,0,2,Is there a mistake? [11],checks over proof 1 step at a time,"reason definition, construction, all proof text",,right,geometric,,1.0
capybara,qID-2,B,31.241,S1_C1,1.0,0,2,enough info...Vertical Angles Theorem (step 4) bw steps 1 and 2? [2],thinks so because the picture of construction and vertical angles theorem look about the same,"construction, reason def (illustration), reason definition",,right,geometric,,5.0
capybara,qID-3,B,22.629,S1_C1,1.0,0,2,enough info...SAS Triangle Congruence (step 5) bw steps 3 and 4? [3],need vertical angles to prove SAS,,,right,geometric,,5.0
capybara,qID-0,B,33.34,S1_IN2,0.0,0,2,,,,,,,,
capybara,qID-11,B,7.742,S1_IN2,0.0,0,3,Is there a mistake? [11],"confidently thought the proof was right, didn't check over the reasons used","statement text, construction",,wrong,geometric,,1.0
capybara,qID-2,B,32.951,S1_IN2,1.0,0,3,conclude KL congruent to KM? [2],"not the same segments, different # ticks","construction, tick marks",,right,"geometric, direct lookup",,4.0
capybara,qID-1,B,38.969,S1_IN2,1.0,0,3,enough info...Reflexive Property (step 4) bw steps 1 and 2? [1],yes because lines are congruent to themselves,"reason definition, earlier proof steps (text)",,right,geometric,,5.0
capybara,qID-0,B,62.817,S1_IN3,0.0,0,3,,,,,,,,
capybara,qID-11,B,37.255,S1_IN3,0.0,0,4,Is there a mistake? [11],"thought quad == rectangle, didn't catch that right angles were not necessarily congruent","construction, tick marks, all proof text",,wrong,geometric,,1.0
capybara,qID-3,B,16.806,S1_IN3,1.0,0,4,conclude KN congruent to ML? [3],yes because construction/given says so,"tick marks, construction, given",,right,"geometric, direct lookup",,4.0
capybara,qID-0,B,60.59,S1_IN1,0.0,0,4,,,,,,,,
capybara,qID-11,B,18.316,S1_IN1,1.0,0,5,Is there a mistake? [11],recognized SAS was an odd choice and that DB=DB wasn't stated,,,right,geometric,,1.0
capybara,qID-12,B,8.761,S1_IN1,1.0,0,5,Which step is wrong? [12],step 4 bc SAS,,,right,geometric,,2.0
capybara,qID-13,B,9.262,S1_IN1,0.0,0,5,Describe reasoning [13],thought that SSA should be used,,,wrong,geometric,SSA not triangle congruence theorem,3.0
capybara,qID-3,B,73.42,S1_IN1,1.0,0,5, conclude <DBA congruent to <BCD? [3],angles not necessarily congruent,"tick marks, construction",,right,"geometric, direct lookup",,4.0
capybara,qID-2,B,27.758,S1_IN1,1.0,0,5,conclude BA congruent to CB? [2],different # of ticks,"tick marks, construction",,right,"geometric, direct lookup",,4.0
capybara,qID-0,B,93.685,S2_IN2,0.0,0,5,,,,,,,,
capybara,qID-11,B,39.541,S2_IN2,0.0,0,6,Is there a mistake? [11],"thought <Y=<X instead of <Y=<W would be the normal thing to do. without tick marks thought that the visual squareness of the construction meant that an exception could be made. ""don't like it, but I don't see why it would be wrong""","construction, all proof text",,wrong,geometric,was mislead by the visual appearance of the construction (everything looks congruent),1.0
capybara,qID-2,B,23.237,S2_IN2,0.0,0,6,conclude <MYZ congruent to <MWX? [2],because the proof says so,statement text,,wrong,"geometric, direct lookup",,4.0
capybara,qID-1,B,101.553,S2_IN2,0.0,0,6,enough info...Alternate Interior Angles (Converse) (step 8) bw steps 2 and 3? [1],thinks it would still work knowing just the midpoints,"earlier proof steps (text), construction",,wrong,geometric,,5.0
capybara,qID-0,B,116.593,S2_IN1,0.0,0,6,,,,,,,,
capybara,qID-11,B,49.98,S2_IN1,0.0,0,7,Is there a mistake? [11],didn't realize that step 8 didn't originate from triangles that were already demonstrated to be congruent,"construction, all proof text",,wrong,geometric,,1.0
capybara,qID-2,B,21.647,S2_IN1,0.0,0,7,conclude tLNU congruent to tUQL? [2],because ASA has already been used there's beforehand there's enough information,"earlier proof steps (text), construction",,wrong,geometric,confused about which triangles had been proven congruent by ASA,4.0
capybara,qID-0,B,78.783,S2_C2,0.0,0,7,,,,,,,,
capybara,qID-11,B,1.16,S2_C2,3.0,0,8,Is there a mistake? [11],proof matched expectations of how they would approach the proof themselves,,,right,geometric,,1.0
capybara,qID-1,B,20.133,S2_C2,1.0,0,8,enough info...SAS Triangle Congruence (step 9) bw steps 7 and 8? [1],need that AB=BC before using SAS,earlier proof steps (text),,right,geometric,,5.0
capybara,qID-2,B,43.001,S2_C2,1.0,0,8,conclude <BAF congruent to <DCB? [2],they're different angles,"construction, tick marks",,right,"geometric, direct lookup",,4.0
rhino,qID-2,B,98.369,P1,1.0,0,0,,,,,,,,
rhino,qID-3,B,10.19,P1,1.0,0,0,,,,,,,,
rhino,qID-1,B,16.957,P1,1.0,0,0,,,,,,,,
rhino,qID-2,B,6.922,P2,1.0,0,0,,,,,,,,
rhino,qID-1,B,6.863,P2,1.0,0,0,,,,,,,,
rhino,qID-3,B,5.963,P2,1.0,0,0,,,,,,,,
rhino,qID-1,B,46.901,P5,1.0,0,0,,,,,,,,
rhino,qID-11,B,22.296,P5,0.0,0,0,,,,,,,,
rhino,qID-13,B,4.752,P5,1.0,0,0,,,,,,,,
rhino,qID-12,B,3.929,P5,0.0,0,0,,,,,,,,
rhino,qID-1,B,8.492,P4,1.0,0,0,,,,,,,,
rhino,qID-1,B,7.44,P7,0.0,0,0,,,,,,,,
rhino,qID-1,B,6.035,P3,1.0,0,0,,,,,,,,
rhino,qID-1,B,5.051,P6,1.0,0,0,,,,,,,,
rhino,qID-0,A,109.803,S1_IN3,0.0,0,0,,,,,,,,
rhino,qID-11,A,5.901,S1_IN3,0.0,0,1,Is there a mistake? [11],"no idea, didn't notice the inconsistency after viewing step 3. jumped straight to step 5 initially","reason definition, construction, tick marks, all proof text","step 5, step 3",wrong,guess,post-hoc said they didn't know how to find a mistake so they said no for every proof,1.0
rhino,qID-3,A,24.918,S1_IN3,1.0,0,1,conclude KN congruent to ML? [3],yes bc they're the same line,"construction, tick marks",step 5,right,"geometric, direct lookup",,4.0
rhino,qID-0,A,75.415,S1_IN2,0.0,0,1,,,,,,,,
rhino,qID-11,A,3.631,S1_IN2,1.0,0,2,Is there a mistake? [11],"saw red inconsistency at step 5, still isn't sure why proof is wrong","inconsistency, relies on","step 5, step 3, step 4",wrong,direct lookup,assumed that the problem was with reflexive property because of the red inconsistency,1.0
rhino,qID-12,A,28.056,S1_IN2,0.0,0,2,Which step is wrong? [12],picked step 4 because of the question and also thinks there's a missing step,"relies on, inconsistency",step 5,wrong,direct lookup,assumed that the problem was with reflexive property because of the red inconsistency,2.0
rhino,qID-13,A,75.926,S1_IN2,0.0,0,2,Describe reasoning [13],need JM and ML to be congruent,"construction, tick marks",step 5,wrong,geometric,doesn't recognize RHL or the fact that AAS was the wrong reason to use in the first place,3.0
rhino,qID-1,A,12.772,S1_IN2,1.0,0,2,enough info...Reflexive Property (step 4) bw steps 1 and 2? [1],yes bc enough info for reflexive,earlier proof steps (text),step 5,right,geometric,,5.0
rhino,qID-2,A,16.073,S1_IN2,1.0,0,2,conclude KL congruent to KM? [2],no bc different lines,"construction, tick marks",step 5,right,"geometric, direct lookup",,4.0
rhino,qID-0,A,16.89,S1_C2,0.0,0,2,,,,,,,,
rhino,qID-11,A,13.321,S1_C2,3.0,0,3,Is there a mistake? [11],"no, no reasoning",,step 9,wrong,guess,post-hoc said they didn't know how to find a mistake so they said no for every proof,1.0
rhino,qID-3,A,72.86,S1_C2,1.0,0,3,enough info...Congruent Adjacent Angles at step 5? [3],"yes, thinks that congruent adjacent angles needs to know AD and DC are the same length",,step 5,wrong,geometric,thinks that adj-angles needs to be based on congruent segments,5.0
rhino,qID-4,A,25.774,S1_C2,1.0,0,3,enough info...ASA at step 7? [4],"yes, no reason expressed",,step 7,unknown,,,5.0
rhino,qID-0,A,24.884,S1_IN1,0.0,0,3,,,,,,,,
rhino,qID-11,A,44.481,S1_IN1,0.0,0,4,Is there a mistake? [11],no reasoning,,step 5,wrong,guess,post-hoc said they didn't know how to find a mistake so they said no for every proof,1.0
rhino,qID-3,A,14.895,S1_IN1,0.0,0,4, conclude <DBA congruent to <BCD? [3],no reasoning,,step 5,unknown,unknown,,4.0
rhino,qID-2,A,10.459,S1_IN1,1.0,0,4,conclude BA congruent to CB? [2],same # ticks,,step 5,unknown,unknown,,4.0
rhino,qID-0,A,23.642,S1_C1,0.0,0,4,,,,,,,,
rhino,qID-11,A,6.515,S1_C1,3.0,0,5,Is there a mistake? [11],no reasoning,,step 7,wrong,guess,post-hoc said they didn't know how to find a mistake so they said no for every proof,1.0
rhino,qID-2,A,18.003,S1_C1,0.0,0,5,enough info...Vertical Angles Theorem (step 4) bw steps 1 and 2? [2],yes bc reflexive is always true,,step 4,right,"geometric, direct lookup",,5.0
rhino,qID-3,A,50.505,S1_C1,0.0,0,5,enough info...SAS Triangle Congruence (step 5) bw steps 3 and 4? [3],yes bc you can see enough tick marks on the diagram,"tick marks, construction",step 5,wrong,"geometric, direct lookup","visually determining if lines and angles are the same length, mislead bc there were enough tick marks at step 5 but there wouldn't have been after step 3",5.0
rhino,qID-0,A,13.762,S2_IN2,0.0,0,5,,,,,,,,
rhino,qID-11,A,18.718,S2_IN2,0.0,0,6,Is there a mistake? [11],no reasoning,,step 8,wrong,guess,post-hoc said they didn't know how to find a mistake so they said no for every proof,1.0
rhino,qID-1,A,40.915,S2_IN2,0.0,0,6,enough info...Alternate Interior Angles (Converse) (step 8) bw steps 2 and 3? [1],YX WZ are the same length and is the same and WX and YZ have to be the same length,"construction, tick marks",step 8,wrong,geometric,visually determining if lines and angles are the same length,5.0
rhino,qID-2,A,45.472,S2_IN2,0.0,0,6,conclude <MYZ congruent to <MWX? [2],yes because all the angles are the same,"construction, tick marks",step 8,wrong,geometric,visually determining if lines and angles are the same length,4.0
rhino,qID-0,A,8.775,S2_C2,0.0,0,6,,,,,,,,
rhino,qID-11,A,2.342,S2_C2,3.0,0,7,Is there a mistake? [11],no reasoning,,step 10,wrong,guess,post-hoc said they didn't know how to find a mistake so they said no for every proof,1.0
rhino,qID-1,A,36.786,S2_C2,1.0,0,7,enough info...SAS Triangle Congruence (step 9) bw steps 7 and 8? [1],no bc need to know AB and BC are congruent before you can use SAS,"construction, relies on, earlier proof steps (text)",step 9,right,"geometric, direct lookup",,5.0
rhino,qID-2,A,54.444,S2_C2,1.0,0,7,conclude <BAF congruent to <DCB? [2],no bc tick marks are different and FB doesn't equal DC,"construction, tick marks",step 10,right,"geometric, direct lookup",,4.0
rhino,qID-0,A,11.878,S2_IN1,0.0,0,7,,,,,,,,
rhino,qID-11,A,11.491,S2_IN1,0.0,0,8,Is there a mistake? [11],"no reasoning ""i can never tell if there's a mistake, it's hard to go through and see how to get to it""",,step 9,wrong,guess,post-hoc said they didn't know how to find a mistake so they said no for every proof,1.0
rhino,qID-2,A,99.687,S2_IN1,0.0,0,8,conclude tLNU congruent to tUQL? [2],yes bc you have congruent sides and 1 angle which is enough to prove,"construction, tick marks",step 9,wrong,"geometric, direct lookup",visually determining if lines and angles are the same length,4.0
hippo,qID-2,B,95.151,P1,1.0,0,0,,,,,,,,
hippo,qID-1,B,22.829,P1,1.0,0,0,,,,,,,,
hippo,qID-3,B,11.98,P1,1.0,0,0,,,,,,,,
hippo,qID-2,B,7.747,P2,1.0,0,0,,,,,,,,
hippo,qID-1,B,6.715,P2,1.0,0,0,,,,,,,,
hippo,qID-3,B,7.426,P2,1.0,0,0,,,,,,,,
hippo,qID-1,B,13.871,P5,1.0,0,0,,,,,,,,
hippo,qID-12,B,12.031,P5,0.0,0,0,,,,,,,,
hippo,qID-13,B,3.638,P5,0.0,0,0,,,,,,,,
hippo,qID-11,B,34.779,P5,0.0,0,0,,,,,,,,
hippo,qID-1,B,12.737,P3,1.0,0,0,,,,,,,,
hippo,qID-1,B,10.066,P4,1.0,0,0,,,,,,,,
hippo,qID-1,B,10.104,P6,1.0,0,0,,,,,,,,
hippo,qID-1,B,32.699,P7,1.0,0,0,,,,,,,,
hippo,qID-0,B,100.498,S1_IN2,0.0,0,0,,,,,,,,
hippo,qID-11,B,3.369,S1_IN2,1.0,0,1,Is there a mistake? [11],thought the issue was AAS should be SSS,"construction, all proof text",,wrong,geometric,used some information that wasn't in the proof (what visually appeared true) to justify using SSS,1.0
hippo,qID-12,B,54.875,S1_IN2,1.0,0,1,Which step is wrong? [12],step 5,,,right,geometric,,2.0
hippo,qID-13,B,33.387,S1_IN2,0.0,0,1,Describe reasoning [13],wants to use SSA to fix,"construction, all proof text",,wrong,geometric,,3.0
hippo,qID-2,B,12.064,S1_IN2,1.0,0,1,conclude KL congruent to KM? [2],not enough proof,"tick marks, construction",,right,"geometric, direct lookup",,4.0
hippo,qID-1,B,25.076,S1_IN2,1.0,0,1,enough info...Reflexive Property (step 4) bw steps 1 and 2? [1],line can be reflexive with itself,earlier proof steps (text),,right,geometric,,5.0
hippo,qID-0,B,209.258,S1_C1,0.0,0,1,,,,,,,,
hippo,qID-11,B,26.693,S1_C1,3.0,0,2,Is there a mistake? [11],everything checked out after redrawing all the steps on scratch paper,"construction, all proof text, tick marks, redraw",,right,geometric,,1.0
hippo,qID-3,B,16.237,S1_C1,1.0,0,2,enough info...SAS Triangle Congruence (step 5) bw steps 3 and 4? [3],need vertical angles for SAS,earlier proof steps (text),,right,geometric,,5.0
hippo,qID-2,B,22.786,S1_C1,1.0,0,2,enough info...Vertical Angles Theorem (step 4) bw steps 1 and 2? [2],lines are intersecting so there's enough info,earlier proof steps (text),,right,geometric,,5.0
hippo,qID-0,B,42.197,S1_IN1,0.0,0,2,,,,,,,,
hippo,qID-11,B,140.021,S1_IN1,1.0,0,3,Is there a mistake? [11],CPCTC is claiming the wrong angles are congruent after redrawing triangles,"construction, tick marks, all proof text, redraw",,wrong,geometric,convinced that SAS was correctly applied and then incorrectly visualized the triangles rotating and mixed up which parts of triangles were corresponding,1.0
hippo,qID-12,B,3.55,S1_IN1,0.0,0,3,Which step is wrong? [12],step 5,"construction, all proof text",,wrong,geometric,,2.0
hippo,qID-13,B,55.487,S1_IN1,0.0,0,3,Describe reasoning [13],doesn't think proof can be corrected,"all proof text, construction",,wrong,,incorrectly visualized the triangles rotating and mixed up which angles were corresponding,3.0
hippo,qID-2,B,15.435,S1_IN1,1.0,0,3,conclude BA congruent to CB? [2],not same # ticks,"tick marks, construction",,right,"geometric, direct lookup",,4.0
hippo,qID-3,B,22.308,S1_IN1,1.0,0,3, conclude <DBA congruent to <BCD? [3],not same # ticks,"tick marks, construction",,right,"geometric, direct lookup",,4.0
hippo,qID-0,B,44.249,S1_IN3,0.0,0,3,,,,,,,,
hippo,qID-11,B,105.749,S1_IN3,0.0,0,4,Is there a mistake? [11],visualized the construction mirroring over MK to check if congruent,"construction, all proof text, redraw",,wrong,geometric,assumed that things are congruent based on visual appearance in construction,1.0
hippo,qID-3,B,20.309,S1_IN3,1.0,0,4,conclude KN congruent to ML? [3],yes because it's given,"tick marks, given",,right,"geometric, direct lookup",,4.0
hippo,qID-0,B,28.314,S1_C2,0.0,0,4,,,,,,,,
hippo,qID-11,B,50.019,S1_C2,0.0,0,5,Is there a mistake? [11],"thought that the naming of angles in step 3 were incorrect, didn't read past step 3","statement text, construction",,wrong,geometric,thinks that naming of congruent angles should match their corresponding points,1.0
hippo,qID-12,B,4.941,S1_C2,0.0,0,5,Which step is wrong? [12],step 3,statement text,,wrong,geometric,thinks that naming of congruent angles should match their corresponding points,2.0
hippo,qID-13,B,32.07,S1_C2,0.0,0,5,Describe reasoning [13],"the order of points should perfectly match between the two angles, so <ABD=<CBD instead of <ABD=<DBC",statement text,,wrong,geometric,thinks that when 2 angles are named as congruent the ordering of points in their names must exactly match,3.0
hippo,qID-3,B,76.699,S1_C2,1.0,0,5,enough info...Congruent Adjacent Angles at step 5? [3],yes bc lines are perpendicular,"earlier proof steps (text), construction",,right,geometric,,5.0
hippo,qID-4,B,25.419,S1_C2,1.0,0,5,enough info...ASA at step 7? [4],yes bc reqs for ASA are met,"earlier proof steps (text), construction, tick marks",,right,geometric,,5.0
hippo,qID-0,B,355.166,S2_IN1,0.0,0,5,,,,,,,,
hippo,qID-11,B,6.844,S2_IN1,0.0,0,6,Is there a mistake? [11],checked over whole proof and thought that there was no issue,"all proof text, construction, redraw",,wrong,geometric,took step 8 at face value,1.0
hippo,qID-2,B,7.496,S2_IN1,0.0,0,6,conclude tLNU congruent to tUQL? [2],thought proof was right,"all proof text, construction",,wrong,geometric,"took step 8 at face value, thought proof was correct as result",4.0
hippo,qID-0,B,224.739,S2_IN2,0.0,0,6,,,,,,,,
hippo,qID-11,B,1.87,S2_IN2,0.0,0,7,Is there a mistake? [11],redrew the construction and didn't notice that the angles in step 7 are not necessarily equal,"all proof text, redraw",,wrong,geometric,incorrectly redrew and visualized the construction and took step 7 at face value,1.0
hippo,qID-2,B,7.07,S2_IN2,0.0,0,7,conclude <MYZ congruent to <MWX? [2],bc proof is correct and it is statement 7 in the proof,all proof text,,wrong,geometric,thinks proof is correct,4.0
hippo,qID-1,B,55.893,S2_IN2,1.0,0,7,enough info...Alternate Interior Angles (Converse) (step 8) bw steps 2 and 3? [1],not enough information established yet,earlier proof steps (text),,right,geometric,,5.0
hippo,qID-0,B,81.87,S2_C2,0.0,0,7,,,,,,,,
hippo,qID-11,B,74.944,S2_C2,0.0,0,8,Is there a mistake? [11],"ABD not same as BCD, same as CBD",statement text,,wrong,geometric,initially looks at what visually appears to be true and if naming is inconsistent then it throws them off. after carefully explaining their reasoning they realized that the 2 triangles were actually the same.,1.0
hippo,qID-12,B,8.244,S2_C2,0.0,0,8,Which step is wrong? [12],step 7,statement text,,wrong,geometric,thinks that naming of congruent triangles should match their corresponding points,2.0
hippo,qID-13,B,16.784,S2_C2,0.0,0,8,Describe reasoning [13],change step 7 to ABD=CBD,statement text,,wrong,geometric,thinks that naming of congruent triangles should match their corresponding points,3.0
hippo,qID-1,B,36.827,S2_C2,1.0,0,8,enough info...SAS Triangle Congruence (step 9) bw steps 7 and 8? [1],still need AB=BC,earlier proof steps (text),,right,geometric,,5.0
hippo,qID-2,B,123.29,S2_C2,1.0,0,8,conclude <BAF congruent to <DCB? [2],"though visually they think it's true, the angles were not established to be congruent within the proof","construction, all proof text",,right,geometric,,4.0
giraffe,qID-1,B,89.162,P1,1.0,0,0,,,,,,,,
giraffe,qID-3,B,8.819,P1,1.0,0,0,,,,,,,,
giraffe,qID-2,B,9.033,P1,1.0,0,0,,,,,,,,
giraffe,qID-3,B,8.819,P2,1.0,0,0,,,,,,,,
giraffe,qID-1,B,11.047,P2,1.0,0,0,,,,,,,,
giraffe,qID-2,B,9.084,P2,1.0,0,0,,,,,,,,
giraffe,qID-1,B,24.719,P7,0.0,0,0,,,,,,,,
giraffe,qID-12,B,5.335,P7,0.0,0,0,,,,,,,,
giraffe,qID-13,B,2.167,P7,0.0,0,0,,,,,,,,
giraffe,qID-11,B,24.172,P7,1.0,0,0,,,,,,,,
giraffe,qID-1,B,7.134,P4,1.0,0,0,,,,,,,,
giraffe,qID-1,B,8.539,P6,1.0,0,0,,,,,,,,
giraffe,qID-1,B,7.616,P5,1.0,0,0,,,,,,,,
giraffe,qID-1,B,7.201,P3,1.0,0,0,,,,,,,,
giraffe,qID-0,A,124.376,S1_C2,0.0,0,0,,,,,,,,
giraffe,qID-11,A,30.166,S1_C2,3.0,0,1,Is there a mistake? [11],no mistake,"construction, all proof text, relies on",,right,geometric,,1.0
giraffe,qID-4,A,23.175,S1_C2,1.0,0,1,enough info...ASA at step 7? [4],yes bc ASA conditions are met,"construction, relies on, all proof text, tick marks",step 7,right,"geometric, direct lookup",,5.0
giraffe,qID-3,A,26.024,S1_C2,1.0,0,1,enough info...Congruent Adjacent Angles at step 5? [3],yes bc lines are perp,"construction, relies on, tick marks, all proof text",step 5,right,"geometric, direct lookup",,5.0
giraffe,qID-0,A,59.292,S1_IN1,0.0,0,1,,,,,,,,
giraffe,qID-11,A,35.724,S1_IN1,1.0,0,2,Is there a mistake? [11],yes there's a problem with using SAS,"construction, tick marks, reason definition, all proof text, relies on, inconsistency",step 5,right,"geometric, direct lookup",,1.0
